tt0029162	3	nm0002143	actor	\N	["Lovett"]
tt0029162	4	nm0397397	actor	\N	["George Conway"]
tt0029583	1	nm0143314	actress	\N	["Snow White"]
tt0029583	2	nm0830968	actor	\N	["Prince"]
tt0029583	3	nm0479164	actress	\N	["Queen","Witch"]
tt0029583	4	nm0041165	actor	\N	["Doc"]
tt0029843	1	nm0001224	actor	\N	["Robin Hood"]
tt0029843	2	nm0000014	actress	\N	["Maid Marian"]
tt0029843	3	nm0001651	actor	\N	["Sir Guy of Gisbourne"]
tt0029843	4	nm0001647	actor	\N	["Prince John"]
tt0029870	1	nm0000010	actor	\N	["Rocky Sullivan"]
tt0029870	2	nm0002285	actor	\N	["Jerry Connolly"]
tt0029870	3	nm0000007	actor	\N	["James Frazier"]
tt0029870	4	nm0792130	actress	\N	["Laury Martin"]
tt0029947	1	nm0000031	actress	\N	["Susan"]
tt0029947	2	nm0000026	actor	\N	["David"]
tt0029947	3	nm0749476	actor	\N	["Major Applegate"]
tt0029947	4	nm0146185	actor	\N	["Slocum"]
tt0030241	1	nm0000031	actress	\N	["Linda Seton"]
tt0030241	2	nm0000026	actor	\N	["Johnny Case"]
tt0030241	3	nm0461615	actress	\N	["Julia Seton"]
tt0030241	4	nm0000817	actor	\N	["Ned Seton"]
tt0030287	1	nm0000012	actress	\N	["Julie Marsden"]
tt0030287	2	nm0000020	actor	\N	["Preston Dillard"]
tt0030287	3	nm0107575	actor	\N	["Buck Cantrell"]
tt0030287	4	nm0512267	actress	\N	["Amy Bradford Dillard"]
tt0030341	1	nm0516994	actress	\N	["Iris Henderson"]
tt0030341	2	nm0714878	actor	\N	["Gilbert"]
tt0030341	3	nm0510134	actor	\N	["Dr. Hartz"]
tt0030341	4	nm0926599	actress	\N	["Miss Froy"]
tt0030993	1	nm0000795	actress	\N	["Alice Sycamore"]
tt0030993	2	nm0000071	actor	\N	["Tony Kirby"]
tt0030993	3	nm0000859	actor	\N	["Martin Vanderhof"]
tt0030993	4	nm0036427	actor	\N	["Anthony P. Kirby"]
tt0031381	1	nm0000022	actor	\N	["Rhett Butler - Visitor from Charleston"]
tt0031381	2	nm0000046	actress	\N	["Scarlett - Their Daughter"]
tt0031381	3	nm0593775	actor	\N	["Gerald O'Hara"]
tt0031381	4	nm0641966	actress	\N	["Ellen - His Wife"]
tt0031398	1	nm0000026	actor	\N	["Cutter"]
tt0031398	2	nm0000021	actress	\N	["Emmy"]
tt0031398	3	nm0572142	actor	\N	["MacChesney"]
tt0031398	4	nm0001195	actor	\N	["Ballantine"]
tt0031679	1	nm0000071	actor	\N	["Jefferson Smith"]
tt0031679	2	nm0000795	actress	\N	["Saunders"]
tt0031679	3	nm0001647	actor	\N	["Senator Joseph Paine"]
tt0031679	4	nm0036427	actor	\N	["Jim Taylor"]
tt0031725	1	nm0001256	actress	\N	["Nina Ivanovna Yakushova aka Ninotchka"]
tt0031725	2	nm0002048	actor	\N	["Count Leon d'Algout"]
tt0031725	3	nm0163257	actress	\N	["Grand Duchess Swana"]
tt0031725	4	nm0000509	actor	\N	["Commissar Razinin"]
tt0031762	1	nm0000026	actor	\N	["Geoff Carter"]
tt0031762	2	nm0000795	actress	\N	["Bonnie Lee"]
tt0031762	3	nm0000028	actress	\N	["Judy MacPherson"]
tt0031762	4	nm0001932	actor	\N	["Bat MacPherson"]
tt0031867	1	nm0000010	actor	\N	["Eddie Bartlett"]
tt0031867	2	nm0000007	actor	\N	["George Hally"]
tt0031867	3	nm0485509	actress	\N	["Jean Sherman"]
tt0031867	4	nm0313438	actress	\N	["Panama Smith"]
tt0031885	1	nm0197950	actor	\N	["Marquis Robert de la Cheyniest"]
tt0031885	2	nm0339669	actress	\N	["Christine de la Cheyniest"]
tt0031885	3	nm0239513	actress	\N	["Lisette, sa camériste"]
tt0031885	4	nm0664186	actress	\N	["Geneviève de Marras"]
tt0031971	1	nm0000078	actor	\N	["Ringo Kid"]
tt0031971	2	nm0872456	actress	\N	["Dallas"]
tt0031971	3	nm0222596	actor	\N	["Buck"]
tt0031971	4	nm0001017	actor	\N	["Hatfield"]
tt0032138	1	nm0000023	actress	\N	["Dorothy"]
tt0032138	2	nm0604656	actor	\N	["Professor Marvel","The Wizard of Oz","The Gatekeeper"]
tt0032138	3	nm0001961	actor	\N	["'Hunk'","The Scarecrow"]
tt0032138	4	nm0481618	actor	\N	["'Zeke'","The Cowardly Lion"]
tt0032143	1	nm0790454	actress	\N	["Mrs. Stephen Haines - Mary"]
tt0032143	2	nm0001076	actress	\N	["Crystal Allen"]
tt0032143	3	nm0751426	actress	\N	["Mrs. Howard Fowler - Sylvia"]
tt0032143	4	nm0092683	actress	\N	["The Countess De Lave - Flora"]
tt0032145	1	nm0643353	actress	\N	["Cathy"]
tt0032145	2	nm0000059	actor	\N	["Heathcliff"]
tt0032145	3	nm0000057	actor	\N	["Edgar"]
tt0032145	4	nm0733460	actress	\N	["Ellen Dean"]
tt0032455	3	nm0123553	actor	\N	["Narrator: Deems Taylor overdubs (2000 restoration)"]
tt0032455	4	nm0000370	actor	\N	["Mickey Mouse (segment 'The Sorcerer's Apprentice')"]
tt0032484	1	nm0566948	actor	\N	["John Jones"]
tt0032484	2	nm0206478	actress	\N	["Carol Fisher"]
tt0032484	3	nm0003339	actor	\N	["Stephen Fisher"]
tt0032484	4	nm0001695	actor	\N	["Scott ffolliott"]
tt0032551	1	nm0000020	actor	\N	["Tom Joad"]
tt0032551	2	nm0002034	actress	\N	["Ma Joad"]
tt0032551	3	nm0001017	actor	\N	["Jim Casy"]
tt0032551	4	nm0335788	actor	\N	["Grandpa"]
tt0032553	10	nm0354916	actress	\N	["Madame Napaloni"]
tt0032553	1	nm0000122	actor	\N	["Hynkel - Dictator of Tomania","A Jewish Barber"]
tt0032553	2	nm0002104	actress	\N	["Hannah"]
tt0032553	3	nm0642988	actor	\N	["Napaloni - Dictator of Bacteria"]
tt0032553	4	nm0306786	actor	\N	["Schultz"]
tt0032553	8	nm0199787	actor	\N	["Garbitsch"]
tt0032553	9	nm0317970	actor	\N	["Herring"]
tt0032599	1	nm0000026	actor	\N	["Walter Burns"]
tt0032599	2	nm0751426	actress	\N	["Hildy Johnson"]
tt0032599	3	nm0000897	actor	\N	["Bruce Baldwin"]
tt0032599	4	nm0516876	actor	\N	["Sheriff Hartwell"]
tt0032701	1	nm0000012	actress	\N	["Leslie Crosbie"]
tt0032701	2	nm0003339	actor	\N	["Robert Crosbie"]
tt0032701	3	nm0827263	actor	\N	["Howard Joyce"]
tt0032701	4	nm0408586	actress	\N	["Dorothy Joyce"]
tt0032904	1	nm0000026	actor	\N	["C. K. Dexter Haven"]
tt0032904	2	nm0000031	actress	\N	["Tracy Lord"]
tt0032904	3	nm0000071	actor	\N	["Macaulay Connor"]
tt0032904	4	nm0404046	actress	\N	["Elizabeth Imbrie"]
tt0032910	1	nm0427934	actor	\N	["Pinocchio","Alexander"]
tt0032910	2	nm0747759	actor	\N	["Geppetto"]
tt0032910	3	nm0000305	actor	\N	["Gideon (hiccoughs)"]
tt0032910	4	nm0110893	actor	\N	["Carnival Barker"]
tt0032976	1	nm0000059	actor	\N	["'Maxim' de Winter"]
tt0032976	2	nm0000021	actress	\N	["Mrs. de Winter"]
tt0032976	3	nm0001695	actor	\N	["Jack Favell"]
tt0032976	4	nm0000752	actress	\N	["Mrs. Danvers"]
tt0033045	1	nm0837925	actress	\N	["Klara Novak"]
tt0033045	2	nm0000071	actor	\N	["Alfred Kralik"]
tt0033045	3	nm0604656	actor	\N	["Hugo Matuschek"]
tt0033045	4	nm0771584	actor	\N	["Ferencz Vadas"]
tt0033152	1	nm0891998	actor	\N	["Jaffar"]
tt0033152	2	nm0754942	actor	\N	["Abu"]
tt0033152	3	nm0243454	actress	\N	["Princess"]
tt0033152	4	nm0433188	actor	\N	["Ahmad"]
tt0033467	1	nm0000080	actor	\N	["Kane"]
tt0033467	2	nm0001072	actor	\N	["Jedediah Leland","Screening Room Reporter"]
